id,ret
104,"拆除空气净化器滤网塑料包装前，务必拔下设备插头。双手握住设备上盖并向上拉起。<PIC> 握住背部滤网盖把手并向前拉出。<PIC> 拆除滤网上的塑料包装，未拆除包装会导致异响、滤网无法正常工作，甚至可能引发火灾或损坏设备。<PIC> 再将滤网上下推入设备并确保贴合紧密。<PIC> 装回滤网盖时，先将盖子插入设备底部固定卡槽，再向前滑动使其卡入顶部卡槽。<PIC> 最后双手握住设备上盖滑回原位，确保标识朝前。<PIC> 滤网安装完成后，长按控制面板上的“睡眠 + 自动”键5秒以上初始化，红色滤网指示灯熄灭即完成。注意：滤网塑料包装拆除后无法退货，塑料包装应远离儿童以防窒息。, [""Manual03_0"", ""Manual03_1"", ""Manual03_2"", ""Manual03_3"", ""Manual03_4"", ""Manual03_5""]"
105,安装脚轮时，先从空气净化器包装盒内取出小盒，内含4个脚轮和8颗螺丝；再用螺丝刀拆下空气净化器底部四个底座；每个脚轮用两颗螺丝替换原底座并固定；最后保留拆下的底座和螺丝以备后续使用。若滤盒内无脚轮盒，请联系客服。
106,"空气净化器主要有常规运行、自动运行、涡轮风扇运行和睡眠运行。常规运行下，按启动键开机后，通过控制面板上下键选择风速，可在F1至F18之间调节。<PIC> 自动运行下，按自动键在自动运行和常规运行之间切换，VOC传感器会检测室内空气质量并自动调节风速，智能自动运行期间不能手动调节风速。<PIC> 涡轮风扇运行下，需在常规运行模式下同时长按控制面板上下键3秒，可更快净化室内空气；按下控制面板下键后，风速将调至18档，涡轮风扇运行停止。<PIC> 睡眠运行下，按睡眠键进入，设备正常运行但显示屏熄灭，默认风速为1档，再按睡眠键可恢复之前模式，关机后睡眠模式取消。<PIC>, [""Manual03_14"", ""Manual03_15"", ""Manual03_16"", ""Manual03_17""]"
107,"室内空气质量（IAQ）指示灯用于实时查看室内空气质量，灯光环绕显示屏外缘。设备会根据检测到的细颗粒物浓度判断空气质量，并通过蓝、绿、黄、红四种颜色显示不同空气状态。需要注意的是，在门口、通风口、窗户等室外空气容易进入的位置，空气质量可能显示为更清洁的等级；该指示灯也可能对部分颗粒物无反应，读数可能与其他空气质量检测设备不同。<PIC>, [""Manual03_20""]"
108,清洁设备内外前，请务必拔下电源插头。为保证最佳效果，建议每月清洁1-2次，灰尘较多地区可增加清洁频率。清洁外壳时，用温水或温和清洁剂浸湿的布擦拭净化器外壳，再用软布擦干。清洁内部时，打开背部滤网盖并取出滤网，用吸尘器和湿毛巾清洁滤网仓内部。
109,清洁滤网时，应根据滤网污染程度和使用环境调整处理方式。若滤网过脏，请直接更换。更换滤网期间，可用吸尘器或软刷清洁预过滤网。禁止用水清洗滤网，以免损坏滤网。
110,"当滤网更换指示灯亮起红色时，需要更换滤网。<PIC> 通常建议每6-12个月更换一次，具体周期会因使用环境而异。更换前请拔下电源插头，不要在设备运行或通电状态下更换滤网。打开上盖。<PIC> 拉出背部滤网盖，取出旧滤网。<PIC> 新滤网安装前应拆除塑料包装。<PIC> 将新滤网上下推入设备并确保贴合紧密。<PIC> 装回滤网盖。<PIC> 再装回上盖。<PIC> 更换后，长按控制面板上的“睡眠 + 自动”键5秒以上重置滤网指示灯。, [""Manual03_21"", ""Manual03_0"", ""Manual03_1"", ""Manual03_2"", ""Manual03_3"", ""Manual03_4"", ""Manual03_5""]"
111,"清洁灰尘传感器前，请拔下电源插头。双手握住设备上盖并向上拉起。<PIC> 握住背部滤网盖把手并向前拉出。<PIC> 拆下设备右侧灰尘传感器盖。<PIC> 用蘸少量水的棉签擦拭灰尘传感器镜头和进风口，再用干净的干棉签彻底擦干。<PIC> 最后装回灰尘传感器盖、滤网盖，并将设备上盖标识朝前装回。注意不要使用丙酮、酒精等强腐蚀性化学试剂擦拭传感器部件，以免损坏镜头。, [""Manual03_22"", ""Manual03_23"", ""Manual03_24"", ""Manual03_25""]"
112,长期存放空气净化器时，应在晴天让设备运行1小时，然后拔下电源插头，使设备内部晾干。之后遮盖设备，并存放在干燥、无阳光直射的地方。
113,"这款健身单车的技术规格包括：<PIC> 最大使用者重量：136 千克（300 磅） 设备总占地面积：5670 平方厘米 机器重量：26.5 千克（58.4 磅）, [""Manual14_1""]"
114,"启动健身单车前，应先确认装配完成并完成最终检查，确保各部件紧固、机器放在坚固水平地面上，周围预留安全空间。然后连接交流电源适配器并接通电源。<PIC> 如机器不稳，应调节水平脚，使单车保持水平稳固。<PIC> 开始运动前还需调节座椅高度，使脚掌中心对准脚踏板中心、膝盖保持微弯，并确认锁销完全卡入且旋钮拧紧。<PIC> 最后将脚踏绑带固定在鞋面上，确保脚尖和膝盖朝前；阅读安全警告，确认未超过最大使用者重量136千克。<PIC>, [""Manual14_16"", ""Manual14_17"", ""Manual14_24"", ""Manual14_25""]"
115,"这款健身单车的控制台可提供运动重要信息，并可在运动时控制阻力等级。控制台配有带触控按键的显示屏，用于浏览运动程序。<PIC> 按键方面，阻力增加（♠）按钮——提高运动阻力等级；阻力减小（▼）按钮——降低运动阻力等级；快速启动按钮——开始快速启动运动模式；程序按钮——选择类别和运动程序；暂停/结束按钮——暂停当前运动、结束暂停运动或返回上一界面；目标追踪按钮——显示所选用户档案的运动总量与成就；增加（♠）/减小（▼）按钮——调节数值或浏览选项；左（◀）/右（▶）按钮——运动中切换运动数据或浏览选项；确认按钮——启动程序运动、确认信息或恢复暂停运动；风扇按钮——控制三速风扇；阻力等级快捷按钮——运动中快速切换阻力等级。显示功能包括上部显示数据/程序显示区<PIC> 和下部显示数据区<PIC> ，可查看速度、时间、距离、等级、RPM、心率、卡路里等运动数据。, [""Manual14_21"", ""Manual14_22"", ""exercise_bikes_02""]"
116,"运动前为了保证舒适度和安全性，主要需要调整座椅位置、脚踏绑带，并确认单车水平稳固。座椅高度应让脚踏板转到前位时，脚掌中心对准脚踏板中心，膝盖保持微弯；如果腿部过直或脚够不到脚踏板，就把座椅调低，如果膝盖弯曲过度，就把座椅调高。调节前请先下车，松开并拉出座管调节旋钮，调到合适高度后让锁销完全卡入并拧紧旋钮，不要超过STOP标记。<PIC> 脚部则将脚掌中心放在脚踏板上，把绑带固定在鞋面上，并确保脚尖和膝盖朝前。<PIC> 如单车不平稳，还应调节水平脚，确保机器稳定后再开始运动。<PIC>, [""Manual14_24"", ""Manual14_25"", ""Manual14_17""]"
117,"预设程序会自动控制不同阻力和运动等级，分为轻松骑行、山地、挑战等类别。轻松骑行类别包含：起伏山丘<PIC> 、公园骑行<PIC> 、轻松之旅<PIC>。, [""Manual14_27"", ""Manual14_28"", ""Manual14_29""]"
118,"预设程序会自动控制不同阻力和运动等级。山地类别包含：派克峰<PIC> 、胡德山<PIC> 、金字塔<PIC>。, [""Manual14_30"", ""Manual14_31"", ""Manual14_32""]"
119,"挑战类别属于更高难度预设程序，包含：上坡冲刺<PIC> 、交叉训练<PIC> 、间歇训练<PIC>。, [""Manual14_33"", ""Manual14_34"", ""Manual14_35""]"
120,"编辑健身单车用户档案前，先选择正确的用户档案；所有运动均保存到用户档案中。开始运动前请选择正确的用户档案。默认显示上次运动的用户。用户档案默认为默认值，可通过编辑自定义。请编辑用户档案以获得更准确的卡路里和心率信息。在开机模式界面，按增加（♠）或减少（▼）按钮选择一个用户档案。控制台将显示用户档案名称和图标。 编辑用户档案 1. 在开机模式界面，按增加（♠）或减少（▼）按钮选择一个用户档案。2. 按确认按钮选择用户档案。3. 控制台显示编辑提示和当前用户档案名称。按确认键开始编辑用户档案选项。如需退出编辑用户档案选项，按暂停/结束按钮，控制台返回开机模式界面。4. 控制台显示姓名提示和当前用户档案名称。注：首次编辑时用户姓名为空。用户档案名称限制为 10 个字符。当前激活段闪烁。使用增加/减少按钮浏览字母和空格（位于 A 和 Z 之间）。按左（◀）或右（▶）按钮切换段。按确认按钮接受显示的用户名。5. 编辑其他用户数据（编辑年龄、编辑体重、编辑身高、编辑性别），使用增加/减少按钮调节，每项设置完成后按确认键。6. 控制台显示扫描提示。此选项控制运动中运动数据的显示方式。“关闭”设置允许用户按需按左（◀）或右（▶）按钮查看其他运动数据通道。“开启”设置允许控制台每 6 秒自动切换显示运动数据通道。默认为“关闭”。按确认按钮设置运动数据显示方式。7. 控制台显示编辑下部显示提示。此选项允许自定义运动中显示的运动数据。下部显示区将显示所有运动数据，激活数据闪烁。上部显示区显示激活值设置：“开启”或“关闭”。按增加（♠）或减少（▼）按钮隐藏激活运动数据，按左（◀）或右（▶）按钮切换激活值。注：如需显示隐藏的运动数据，重复操作并将上部显示区数值改为“开启”。自定义下部显示完成后，按确认键设置。<PIC> 8. 控制台返回已选择用户的开机模式界面。, [""Manual14_26""]"
121,"在健身单车上设置心率目标时，可使用心率控制（HRC）运动程序；该程序可设置运动心率目标。程序通过本机接触式心率（CHR）传感器监测心率（次/分钟，BPM），调整运动强度以保持心率在所选区间。目标心率程序使用您的年龄和其他用户信息设置心率区间值。燃脂目标心率可参考按年龄显示的最大心率和目标心率区间图表。<PIC> 控制台显示屏将提示设置运动：1. 选择心率控制运动等级：初级（BEG）或高级（ADV），然后按确认键。2. 按增加（♠）或减少（▼）按钮选择最大心率百分比：50–60%、60–70%、70–80%、80–90%。80–90% 心率区间运动前请咨询医生。3. 按增加（♠）或减少（▼）按钮选择目标类型，然后按确认键。4. 按增加（♠）或减少（▼）按钮设置运动目标值。注：设置目标时请留出时间让心率达到目标区间。5. 按确认键开始运动。, [""Manual14_23""]"
